id,activity_timestamp,time_range,captured_events,total_keys_pressed,total_mouse_clicks,total_mouse_movements,e_id_id,o_id_id
2538,"2024-10-29 16:54:59.000000",16:54,"↓ ↓ ↓ ↓ ↓ ↓ ↓",7,0,4,1,2
2539,"2024-10-29 16:55:59.000000",16:55,"Left Click Left Click Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.alt_l Key.tab Key.alt_l Key.tab Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Space Left Click Space Space Space Space Space Space Space Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd v Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",93,31,2826,9,2
2541,"2024-10-29 16:56:59.000000",16:56,"Left Click Left Click Key.ctrl_l  Left Click Left Click Key.ctrl_l  Enter Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Key.alt_l Key.tab Key.alt_l Key.tab",22,38,3426,9,2
2542,"2024-10-29 16:57:59.000000",16:57,"Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd v Left Click Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.ctrl_l Key.ctrl_l Key.alt_l Key.tab Left Click",48,23,2042,9,2
2543,"2024-10-29 16:58:59.000000",16:58,"Key.alt_l Key.tab Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Left Click Left Click Left Click Left Click Left Click Left Click 1 7 Enter Left Click Left Click",59,18,2472,9,2
2544,"2024-10-29 16:59:59.000000",16:59,"Left Click 0 Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click 0 Enter Left Click Left Click Left Click Left Click 1 7 Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click 0 Enter Left Click 1 7 Enter Left Click Left Click Left Click Left Click ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ ↑ Left Click Left Click Right Click Left Click Left Click Left Click",25,36,3656,9,2
2545,"2024-10-29 17:00:59.000000",17:00,"Left Click Left Click ` 1 7 Key.backspace Key.backspace Key.backspace 1 7 Enter Left Click Left Click Left Click Left Click 1 7 Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click",14,17,2037,9,2
2546,"2024-10-29 17:01:59.000000",17:01,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click 1 7 Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click 1 7 Enter Left Click",6,17,1721,9,2
2547,"2024-10-29 17:02:59.000000",17:02,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click",0,8,1684,9,2
2548,"2024-10-29 17:03:59.000000",17:03,"Left Click Left Click Left Click Left Click Left Click 1 1 7 Left Click Left Click Left Click Left Click Left Click Left Click",3,11,1394,9,2
2549,"2024-10-29 17:04:59.000000",17:04,"9 Key.backspace 0 Enter Left Click Left Click Left Click Left Click Left Click Left Click Left Click 1 1 7 Enter Left Click Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click 1 1 7 Enter Left Click Left Click Left Click Left Click Left Click Left Click Key.shift Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.alt_l Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Space Left Click Space Left Click Left Click Left Click Left Click Key.shift A p p r o v e d Key.caps_lock Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.backspace Key.shift A p p r o v e d Left Click Left Click Left Click",176,30,2799,9,2
2550,"2024-10-29 17:05:59.000000",17:05,"↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↓ ↑ Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Key.ctrl_l  Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Key.ctrl_l Left Click Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click",75,36,3130,9,2
2551,"2024-10-29 17:06:59.000000",17:06,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd Key.cmd v Left Click Key.ctrl_l  Left Click Key.ctrl_l  Key.ctrl_l  Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.cmd v Left Click Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.shift Left Click Key.alt_l Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Key.shift Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  ",253,53,2528,9,2
2552,"2024-10-29 17:07:59.000000",17:07,"Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.shift Left Click Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.ctrl_l  Key.ctrl_l  Key.shift Key.ctrl_l  Key.ctrl_l   Left Click Left Click Key.shift Left Click Left Click Left Click Left Click Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l   Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Space Left Click Space Space Key.ctrl_l  Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Space Left Click Space Space Space Space Space Space Space Space Space Space Space Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Key.backspace",374,56,2326,9,2
2553,"2024-10-29 17:08:59.000000",17:08,"Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click 7 1 Enter Left Click Left Click Left Click Left Click Left Click",29,41,2520,9,2
2554,"2024-10-29 17:09:59.000000",17:09,"Key.shift R e j e c t e d Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock Key.caps_lock",43,2,455,9,2
2555,"2024-10-29 17:10:59.000000",17:10,"Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.alt_l Left Click Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Key.alt_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click",179,28,2531,9,2
2556,"2024-10-29 17:11:59.000000",17:11,"Left Click Key.ctrl_l  Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Key.ctrl_l  Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.shift Left Click Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Key.shift Left Click Key.cmd Key.cmd Key.cmd v Left Click Key.ctrl_l  Left Click Key.ctrl_l Left Click Left Click Left Click Left Click Key.cmd Key.cmd Key.cmd v Left Click Key.ctrl_l  Left Click Left Click",140,32,2030,9,2
2557,"2024-10-29 17:12:59.000000",17:12,"Left Click Left Click Left Click Left Click Key.ctrl_l  Left Click Left Click Left Click Key.cmd Key.cmd Key.cmd Key.ctrl_l   Left Click Left Click  Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click 7 1 Enter Left Click Left Click Left Click Left Click Key.shift R e j e c t e d Left Click Left Click Left Click Left Click Left Click Left Click Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Left Click Left Click Left Click Key.shift H o l d Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l Key.ctrl_l  Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Left Click Key.shift Key.shift Key.shift H o l d",131,46,2389,9,2
